id,skills
97256286,
97256286,mlflow
97256286,аналитическое мышление
97256286,прогнозирование
97256286,машинное обучение
97256286,data analysis
97256286,субдд: ms sql postgresql oracle
97256286,sql
97256286,математическое моделирование
97260502,power bi
97260502,numpy
97260502,статистика
97260502,python
97260502,pandas
97260502,clickhouse
97260502,tableau
97260502,sql
97261198,python
97261198,tableau
97261198,excel
97261198,excel
97261198,sql
97264934,excel
97287915,bi
97287915,power bi
97287915,python
97287915,tableau
97287915,ms sql
97287915,clickhouse
97287915,excel
97287915,sql
97298346,bi
97298346,excel
97302540,прогнозирование
97302540,excel
97302691,pytorch
97302691,linux
97302691,numpy
97302691,английский язык
97302691,python
97302691,pandas
97302691,clickhouse
97302691,postgresql
97302691,sql
97304123,etl
97304123,python
97304123,docker
97304123,sql
97304123,git
97304327,python
97304327,mysql
97304327,sql
97304327,api
97308906,sql
97308906,статистика
97308906,python
97309080,excel
97310940,статистика
97310940,python
97310940,ms sql
97310940,big data
97310940,hive
97310940,hadoop
97310940,excel
97310940,powerpoint
97310940,sql
97310940,oracle
97310940,spark
97312636,python
97312636,hadoop
97312636,sql
97312636,git
97312636,nlp
97313939,bi
97313939,power bi
97313939,python
97313939,tableau
97313939,excel
97313939,sql
97315401,
97315401,bi
97315401,аналитика
97315401,power bi
97315401,базы данных
97315401,анализ рынка
97315401,qlikview
97315401,прогнозирование
97315401,анализ бизнес показателей
97315401,excel
97315401,excel
97315401,vba
97315401,sql
97315401,аналитическое мышление
97315419,bi
97315419,python
97315419,pandas
97315419,hive
97315419,greenplum
97315419,hadoop
97315419,субд
97315419,bigdata
97315419,postgresql
97315419,sql
97315419,oracle
97315419,spark
97317270,lgd
97317270,pd
97317270,python
97320257,pytorch
97320257,python
97320257,docker
97320257,nlp
97320257,tensorflow
97321905,pytorch
97321905,numpy
97321905,статистический анализ
97321905,pandas
97321905,caffe
97321905,tensorflow
97321905,keras
97321905,python
97321905,matplotlib
97321905,cntk
97321905,seaborn
97321905,computer vision
97321905,теория графов
97321905,clickhouse
97321905,прогнозирование
97321905,
97321905,postgresql
97321905,git
97321905,nvidia tlt
97321905,
97331433,статистика
97331433,etl
97331433,статистический анализ
97331433,python
97331433,математическое моделирование
97331433,математическая статистика
97331433,
97331433,big data
97331433,hadoop
97331433,dwh
97331433,база данных: oracle
97331433,sql
97331433,spark
97333704,
97333704,автоматизация процессов
97333704,умение принимать решения
97333704,базы данных
97333704,api
97333704,sql
97334001,bi
97334001,python
97334001,sql
97334001,airflow
97334001,oracle
97334001,spark
97335065,работа с базами данных
97335065,excel
97335065,excel
97335150,управление командой
97335150,deep learning
97335150,python
97335150,it
97335150,hadoop
97335150,разработка поисковых технологий
97335150,airflow
97335150,
97337798,
97337798,ltv prediction
97337798,статистика
97337798,английский язык
97337798,recsys
97337798,ulift modeling
97337798,churn prediction
97337798,a/b test
97337798,sql
97338823,llm
97338823,статистический анализ
97338823,python
97339079,sql
97340566,
97340566,аналитические исследования
97340566,power bi
97340566,статистический анализ
97340566,английский язык
97340566,python
97340566,анализ рынка
97340566,математическая статистика
97340566,регрессионный анализ
97340566,экономическое моделирование
97340566,экономический анализ
97340566,визуализация данных
97340566,английский язык (upper-intermediate)
97340566,работа с большим объемом информации
97340566,eviews
97340566,аналитическое мышление
97341906,excel
97347251,sql
97347251,excel
97348029,статистика
97348029,numpy
97348029,power bi
97348029,python
97348029,pandas
97348029,big data
97348029,hadoop
97348029,sql
97348029,hive
97348029,spark
97348670,python
97348670,sas
97348670,excel
97348670,excel
97348670,data analyst
97348670,sql
97350382,
97350382,python
97350382,mashine learning
97350382,разработка технических заданий
97350382,субд
97350382,техническая документация
97350382,bpmn
97350382,sql
97350427,аналитика
97350427,python
97350427,базы данных
97350427,работа с большим объемом информации
97350427,sql
97350427,работа с базами данных
97351496,pytorch
97351496,python
97351496,pandas
97351496,llm
97351496,
97351496,hadoop
97351496,api
97351496,postgresql
97351496,docker
97351496,airflow
97351496,nlp
97351496,spark
97352105,pytorch
97352105,статистика
97352105,numpy
97352105,python
97352105,pandas
97352105,llm
97352105,sql
97352105,nlp
97352190,bi
97352190,etl
97352190,power bi
97352190,python
97352190,ms sql
97352190,hive
97352190,hadoop
97352190,субд
97352190,dwh
97352190,sql
97352190,oracle
97352190,spark
97352768,pytorch
97352768,статистика
97352768,numpy
97352768,python
97352768,pandas
97352768,excel
97352768,sql
97352768,hive
97352768,spark
97352954,pytorch
97352954,статистика
97352954,numpy
97352954,python
97352954,pandas
97352954,llm
97352954,sql
97352954,tensorflow
97352954,nlp
97353345,hadoop
97353345,sql
97353824,аналитика
97353824,powerpoint
97353824,excel
97353824,excel
97353824,vba
97353824,sql
97353824,аналитическое мышление
97353958,bi
97353958,sql
97353958,статистика
97353958,python
97355166,pytorch
97355166,статистика
97355166,numpy
97355166,английский язык
97355166,python
97355166,pandas
97355166,llm
97355166,clickhouse
97355166,hadoop
97355166,субд
97355166,docker
97355166,sql
97355166,api
97355166,tensorflow
97356356,
97356356,аналитика
97356356,сбор и анализ информации
97356356,разработка технических заданий
97356356,excel
97356356,sql
97356356,работа с базами данных
97356800,pytorch
97356800,python
97356800,llm
97356800,nlp
97356800,tensorflow
97359978,bi
97359978,python
97359978,hadoop
97359978,excel
97359978,sql
97359978,hive
97384545,power bi
97384545,статистический анализ
97384545,python
97384545,google docs
97384545,big data
97384545,сбор и анализ информации
97384545,data analysis
97384545,визуализация данных
97384545,excel
97384545,excel
97384545,power bi
97384545,работа с большим объемом информации
97384545,sql
97388002,linux
97388002,статистика
97388002,python
97388002,математическая статистика
97388002,ав-тестирование
97388002,hive
97388002,hadoop
97388002,sql
97388002,git
97388002,airflow
97388002,oracle
97388002,spark
97388927,
97390206,статистика
97390206,python
97390206,pandas
97390206,clickhouse
97390206,прогнозирование
97390206,catboost
97390206,greenplum
97390206,a/b test
97390206,sql
97390206,tensorflow
97390207,статистика
97390207,python
97390207,pandas
97390207,clickhouse
97390207,прогнозирование
97390207,catboost
97390207,greenplum
97390207,a/b test
97390207,sql
97390207,tensorflow
97390208,статистика
97390208,python
97390208,pandas
97390208,clickhouse
97390208,прогнозирование
97390208,catboost
97390208,greenplum
97390208,a/b test
97390208,sql
97390208,tensorflow
97400887,sql
97400887,api
97404100,
97404100,bi
97404100,аналитика
97404100,статистика
97404100,python
97404100,big data
97404100,продуктовые метрики
97404100,superset
97404100,excel
97404100,sql
97404100,работа с базами данных
97404100,аналитическое мышление
97409034,linux
97409034,deep learning
97409034,статистика
97409034,python
97409034,ms sql
97409034,прогнозирование
97409034,hive
97409034,hadoop
97409034,docker
97409034,sql
97409034,airflow
97409034,oracle
97409034,spark
97411369,powerpoint
97411369,работа в команде
97411369,excel
97411369,excel
97411369,аналитическое мышление
97416883,
97416883,статистика
97416883,excel
97416883,работа в команде
97416883,деловая коммуникация
97416883,грамотная речь
97416883,работа с большим объемом информации
97416883,проактивная позиция
97416883,работа с базами данных
97419962,sql
97419962,python
97420318,статистический анализ
97420318,python
97420318,llm
97420318,sql
97420318,nlp
97421150,python
97421150,hadoop
97421150,docker
97421150,sql
97421150,nlp
97421150,airflow
97421150,hive
97421150,spark
97422676,pytorch
97422676,статистика
97422676,numpy
97422676,python
97422676,pandas
97422676,clickhouse
97422676,
97422676,mysql
97422676,dwh
97422676,postgresql
97422676,sql
97428030,excel
97429974,power bi
97429974,проведение опросов клиентов
97429974,английский язык
97429974,statistics
97429974,powerpoint
97430558,sql
97430558,python
97430954,аналитические исследования
97430954,pytorch
97430954,data mining
97430954,numpy
97430954,английский язык
97430954,python
97430954,spark
97430954,
97430954,sql
97430954,nlp
97430954,tensorflow
97431705,hadoop
97431705,sql
97431705,python
97431803,bi
97431803,etl
97431803,python
97431803,clickhouse
97431803,прогнозирование
97431803,hadoop
97431803,tableau
97431803,sql
97431803,airflow
97431897,power bi
97432639,bi
97432639,sql
97432843,статистика
97432843,python
97432843,pandas
97432843,прогнозирование
97432843,pricing
97432843,postgresql
97432843,git
97432843,sql
97432843,a/b test
97432876,bi
97432876,linux
97432876,статистика
97432876,numpy
97432876,etl
97432876,python
97432876,pandas
97432876,docker
97432876,a/b test
97432876,sql
97432876,git
97432876,airflow
97432884,статистика
97432884,etl
97432884,python
97432884,api
97432884,postgresql
97432884,sql
97432884,spark
97432890,ad-hoc
97432890,bi
97432890,статистика
97432890,etl
97432890,python
97432890,postgresql
97432890,a/b test
97432890,sql
97432890,ltv
97432895,ad-hoc
97432895,bi
97432895,статистика
97432895,etl
97432895,python
97432895,postgresql
97432895,a/b test
97432895,sql
97432895,ltv
97433468,greenplum
97433468,dwh
97433468,sql
97433468,git
97433468,airflow
97433468,datalake
97433468,spark
97440343,
97440343,аналитика
97440343,ms sql
97440343,сбор и анализ информации
97440343,data analysis
97440343,excel
97440343,sql
97440343,аналитическое мышление
97443268,python
97443268,sql
97443268,excel
97443458,bi
97443458,etl
97443458,power bi
97443458,английский язык
97443458,python
97443458,tableau
97443458,sql
97445517,аналитика
97445517,sql
97445517,статистика
97445517,python
97445868,python
97445868,sql
97445868,статистика
97445868,spark
97446202,pytorch
97446202,linux
97446202,numpy
97446202,python
97446202,pandas
97446202,математический анализ
97446202,
97446202,api
97446202,docker
97446202,nlp
97453201,power bi
97453201,ms sql
97453201,excel
97453201,api
97453201,sql
97453201,работа с базами данных
97453201,аналитическое мышление
97453234,сводные таблицы
97453234,power bi
97453234,ехсеl
97453234,формулы
97453829,etl
97453829,английский язык
97453829,python
97453829,ms sql
97453829,clickhouse
97453829,hadoop
97453829,api
97453829,sql
97453829,работа с базами данных
97453829,postgresql
97454200,английский язык
97454200,big data
97454200,power bi
97454200,dwh
97454200,sql
97454200,hive
97454200,spark
97454781,
97454781,статистика
97454781,статистический анализ
97454781,python
97454781,математическая статистика
97454781,big data
97454781,прогнозирование
97454781,
97454781,postgresql
97454864,etl
97454864,numpy
97454864,python
97454864,pandas
97454864,ms sql
97454864,airflow
97454864,hadoop
97454864,субд
97454864,docker
97454864,postgresql
97454864,git
97454864,sql
97454864,oracle
97454864,spark
97455602,
97455602,bi
97455602,статистика
97455602,numpy
97455602,английский язык
97455602,python
97455602,pandas
97455602,базы данных
97455602,power bi
97455602,tableau
97455602,работа с большим объемом информации
97455602,sql
97455602,аналитическое мышление
97458592,
97458592,bi
97458592,python
97458592,ms sql
97458592,субд
97458592,api
97458592,sql
97458592,работа с базами данных
97459170,pytorch
97459170,статистика
97459170,numpy
97459170,английский язык
97459170,python
97459170,pandas
97459170,ml/dl
97459170,аналитическое мышление
97459170,nlp
97459170,tensorflow
97459861,pytorch
97459861,статистика
97459861,numpy
97459861,английский язык
97459861,python
97459861,pandas
97459861,аналитическое мышление
97459861,nlp
97459861,tensorflow
97461561,sql
97461561,dwh
97461937,
97461937,bi
97461937,навыки составления отчетности
97461937,power bi
97461937,статистический анализ
97461937,ms sql
97461937,анализ бизнес показателей
97461937,аналитические способности
97461937,сводные таблицы
97461937,dwh
97461937,sql
97461937,работа с базами данных
97461937,json
97461937,базы данных
97461937,прогнозирование
97461937,сбор и анализ информации
97461937,oracle
97461937,аналитическое мышление
97461937,аналитика
97461937,работа с большим объемом информации
97461937,postgresql
97461947,hadoop
97461947,sql
97461947,субд
97461947,spark
97461964,
97461964,bi
97461964,навыки составления отчетности
97461964,power bi
97461964,статистический анализ
97461964,ms sql
97461964,анализ бизнес показателей
97461964,аналитические способности
97461964,сводные таблицы
97461964,dwh
97461964,sql
97461964,работа с базами данных
97461964,json
97461964,базы данных
97461964,прогнозирование
97461964,сбор и анализ информации
97461964,oracle
97461964,аналитическое мышление
97461964,аналитика
97461964,работа с большим объемом информации
97461964,postgresql
97461965,
97461965,bi
97461965,навыки составления отчетности
97461965,power bi
97461965,статистический анализ
97461965,ms sql
97461965,анализ бизнес показателей
97461965,аналитические способности
97461965,сводные таблицы
97461965,dwh
97461965,sql
97461965,работа с базами данных
97461965,json
97461965,базы данных
97461965,прогнозирование
97461965,сбор и анализ информации
97461965,oracle
97461965,аналитическое мышление
97461965,аналитика
97461965,работа с большим объемом информации
97461965,postgresql
97461966,
97461966,bi
97461966,навыки составления отчетности
97461966,power bi
97461966,статистический анализ
97461966,ms sql
97461966,анализ бизнес показателей
97461966,аналитические способности
97461966,сводные таблицы
97461966,dwh
97461966,sql
97461966,работа с базами данных
97461966,json
97461966,базы данных
97461966,прогнозирование
97461966,сбор и анализ информации
97461966,oracle
97461966,аналитическое мышление
97461966,аналитика
97461966,работа с большим объемом информации
97461966,postgresql
97463573,bi
97463573,power bi
97463573,английский язык
97463573,python
97463573,big data
97463573,data analysis
97463573,tableau
97463573,a/b test
97463573,sql
97463573,airflow
97465499,знание ms office
97465499,знание 1с
97465499,опытный пользователь пк
97465499,cистемы управления базами данных
97465499,знание офисных программ
97465499,excel
97465499,битрикс 24
97465499,работа с базами данных
97465547,bi
97465547,python
97465547,sql
97465547,excel
97467600,
97467600,python
97467600,api
97467600,sql
97467600,торговая площадка
97472736,
97472736,excel
97472736,статистика
97472736,power bi
97472736,python
97472736,знание математической статистики.
97472736,data analysis
97472736,excel
97472736,работа с большим объемом информации
97472736,sql
97472736,"знание языков программирования (python,sql)"
97545551,confluence (желательно)
97545551,английский язык
97545551,jira (желательно)
97545551,ответственность
97545551,big data
97545551,работа в команде
97545551,доброжелательность
97545551,субд
97545551,dwh
97545551,амбициозность
97545551,excel
97545551,sql
97545551,power query
97551872,bi
97551872,sql
97551872,python
97552496,bi
97552496,etl
97552496,power bi
97552496,java
97552496,clickhouse
97552496,субд
97552496,postgresql
97552496,sql
97552496,spark
97571355,pytorch
97571355,linux
97571355,статистика
97571355,python
97571355,sql
97571355,tensorflow
97571356,pytorch
97571356,linux
97571356,статистика
97571356,python
97571356,sql
97571356,tensorflow
97571357,pytorch
97571357,linux
97571357,статистика
97571357,python
97571357,sql
97571357,tensorflow
97571358,pytorch
97571358,linux
97571358,статистика
97571358,python
97571358,sql
97571358,tensorflow
97571359,pytorch
97571359,linux
97571359,статистика
97571359,python
97571359,sql
97571359,tensorflow
97582993,bi
97582993,power bi
97582993,clickhouse
97582993,tableau
97582993,sql
97582993,postgresql
97585645,
97585645,ltv prediction
97585645,статистика
97585645,английский язык
97585645,recsys
97585645,ulift modeling
97585645,churn prediction
97585645,a/b test
97585645,sql
97585666,etl
97585666,irflo
97585666,eradata
97585666,ostgre
97585666,arenadatadb (greenplum
97585666,sql
97585666,airflow
97586939,
97586939,статистика
97586939,power bi
97586939,python
97586939,ms sql
97586939,clickhouse
97586939,mysql
97586939,dwh
97586939,excel
97586939,postgresql
97586939,sql
97587281,статистика
97587281,английский язык
97587281,python
97587281,математический анализ
97587281,hadoop
97587281,excel
97587281,powerpoint
97587281,sql
97587281,hive
97587281,spark
97587886,bi
97587886,английский язык
97587886,atlassian jira
97587886,ms visio
97587886,excel
97587886,powerpoint
97587886,dwh
97587886,excel
97587886,tableau
97587886,sql
97592535,etl
97592535,power bi
97592535,английский язык
97592535,hadoop
97592535,субд
97592535,sql
97592535,hive
97592535,spark
97592572,
97592572,работа с большим объемом информации
97592572,vba
97592572,sql
97592572,работа с базами данных
97592572,аналитическое мышление
97594279,
97594279,аналитика
97594279,linux
97594279,статистика
97594279,numpy
97594279,python
97594279,pandas
97594279,базы данных
97594279,математическая статистика
97594279,сбор и анализ информации
97594279,дашборд
97594279,
97594279,git
97594279,аналитическое мышление
97595182,инициативность и лидерство
97595182,способность к саморазвитию
97595182,критическое мышление
97595182,коммуникативная гибкость
97595182,системность мышления
97595184,инициативность и лидерство
97595184,способность к саморазвитию
97595184,критическое мышление
97595184,коммуникативная гибкость
97595184,системность мышления
97596053,power bi
97596053,python
97596053,postgresql
97596053,sql
97596053,git
97596053,power query
97603531,big data
97603531,sql
97603531,dwh
97603531,python
97603920,bi
97603920,аналитика
97603920,etl
97603920,numpy
97603920,python
97603920,pandas
97603920,power bi
97603920,hadoop
97603920,субд
97603920,tableau
97603920,sql
97606665,bi
97606665,seaborn
97606665,статистика
97606665,power bi
97606665,numpy
97606665,python
97606665,pandas
97606665,статистический анализ
97606665,математическая статистика
97606665,matplotlib
97606665,power bi
97606665,a/b test
97606665,sql
97606665,git
97606665,airflow
97607505,etl
97607505,uml
97607505,dwh
97607505,postgresql
97607505,sql
97607505,bpmn
97609210,power bi
97609210,python
97609210,sql
97609210,git
97609210,power query
97609346,bi
97609346,аналитика
97609346,статистика
97609346,numpy
97609346,английский язык
97609346,python
97609346,pandas
97609346,excel
97609346,clickhouse
97609346,tableau
97609346,sql
97609430,статистика
97609430,numpy
97609430,английский язык
97609430,python
97609430,pandas
97609430,clickhouse
97609430,mysql
97609430,tableau
97609430,a/b test
97609430,sql
97613654,
97613654,bi
97613654,etl
97613654,базы данных
97613654,dwh
97613654,sql
97614543,mlp
97614543,numpy
97614543,data scientist
97614543,pandas
97614543,statsmodels
97614543,xgboost
97614543,lstm
97614543,gru
97614543,python
97614543,matplotlib
97614543,catboost
97614543,random forest
97614543,plotly
97614543,linear regression
97614543,principal component analysis
97614543,
97614543,ии
97614543,attention mechanism
97614543,arima
97614543,lightgbm
97614543,scikit-learn
97614543,искусственный интеллект
97614543,decision tree
97615042,статистика
97615042,статистический анализ
97615042,data analysis
97615042,работа с большим объемом информации
97615042,работа с базами данных
97615042,подготовка отчетов
97615042,аналитическое мышление
97618151,умение анализировать информацию
97618151,внимательность
97618151,усидчивость
97619758,rabbitmq
97619758,python
97619758,базы данных
97619758,atlassian jira
97619758,atlassian confluence
97619758,clickhouse
97619758,mysql
97619758,grafana
97619758,api
97619758,openshift
97619758,kafka
97619758,docker
97619758,kubernetes
97621306,teradata
97621306,data governance
97621306,etl
97621306,dataquality
97621306,субд
97621306,sql
97621306,oracle
97621306,informatica
97622322,pytorch
97622322,английский язык
97622322,python
97622322,clickhouse
97622322,sql
97622322,airflow
97622322,spark
97626342,
97626342,статистика
97626342,numpy
97626342,python
97626342,pandas
97626342,базы данных
97626342,ms sql
97626342,clickhouse
97626342,субд
97626342,работа с большим объемом информации
97626342,postgresql
97626342,sql
97626674,аналитика
97626674,power bi
97626674,python
97626674,power bi
97626674,отчетность
97626674,работа с большим объемом информации
97626674,sql
97627313,статистика
97627313,numpy
97627313,python
97627313,pandas
97627313,clickhouse
97627313,api
97627313,sql
97627313,airflow
97628233,sql
97628233,python
97630378,bi
97630378,статистика
97630378,power bi
97630378,python
97630378,прогнозирование
97630378,sql
97631444,jira
97631444,atlassian confluence
97631444,машинное обучение
97631444,ocr
97631444,git
97631444,nlp
97631655,power bi
97631655,etl
97631655,python
97631655,ms sql
97631655,clickhouse
97631655,airflow
97631655,субд
97631655,dwh
97631655,postgresql
97631655,git
97631655,sql
97635276,pytorch
97635276,статистика
97635276,numpy
97635276,python
97635276,pandas
97635276,api
97635276,postgresql
97635276,docker
97635276,oracle
97635341,
97635341,power bi
97635341,отчетность
97635341,excel
97635341,excel
97635341,sql
97635341,аналитическое мышление
97635815,
97635815,power bi
97635815,python
97635815,excel
97635815,excel
97635815,sql
97637856,quants
97637856,pytorch
97637856,python
97637856,
97637856,hedge fund
97637856,stock market
97637856,nn
97637856,trading
97637856,nlp
97639112,
97639112,аналитические исследования
97639112,power bi
97639112,статистика
97639112,английский язык
97639112,базы данных
97639112,анализ бизнес показателей
97639112,excel
97639112,работа с большим объемом информации
97639112,аналитическое мышление
97643964,
97643964,power bi
97643964,статистический анализ
97643964,математический анализ
97643964,ms sql
97643964,подготовка презентаций
97643964,excel
97643964,подготовка отчетов
97643964,работа с большим объемом информации
97643964,python
97643964,hadoop
97643964,sql
97643964,access
97643964,hive
97643964,oracle siebel crm
97643964,базы данных
97643964,ms visio
97643964,прогнозирование
97643964,spark
97643964,аналитическое мышление
97643964,powerpoint
97643964,аналитика данных
97643964,vba
97644296,аналитические исследования
97644296,numpy
97644296,английский язык
97644296,python
97644296,pandas
97644296,статистический анализ
97644296,математическая статистика
97644296,ms sql
97644296,математический анализ
97644296,spark
97644296,аналитическое мышление
97644296,big data
97644296,hadoop
97644296,
97644296,excel
97644296,sql
97644296,работа с базами данных
97644296,tensorflow
97647605,статистика
97647605,sql
97647605,excel
97647605,python
97648767,pytorch
97648767,deep learning
97648767,статистика
97648767,python
97648767,it
97648767,торговая площадка
97648767,clickhouse
97648767,hadoop
97648767,sql
97648767,airflow
97648767,hive
97649051,pytorch
97649051,английский язык
97649051,python
97649051,
97649051,llm
97649051,машинное обучение
97649051,nlp
97652565,power bi
97652565,python
97652565,ms sql
97652565,аудит
97652565,sql
97653267,scipy
97653267,numpy
97653267,python
97653267,грамотность
97653267,mathematical statistics
97653267,docker
97653267,sql
97655002,bi
97655002,английский язык
97655002,python
97655002,tableau
97655002,oracle
97655002,ms sql
97655002,
97655002,power bi
97655002,hadoop
97655002,dwh
97655002,excel
97655002,a/b test
97655002,powerpoint
97655002,sql
97655002,hive
97655936,
97655936,статистика
97655936,python
97655936,big data
97655936,sql
97656065,vba
97656065,ms sql
97656065,субд
97656065,excel
97661956,pytorch
97661956,linux
97661956,статистика
97661956,python
97661956,sql
97661956,tensorflow
97661957,pytorch
97661957,linux
97661957,статистика
97661957,python
97661957,sql
97661957,tensorflow
97661958,pytorch
97661958,linux
97661958,статистика
97661958,python
97661958,sql
97661958,tensorflow
97661959,pytorch
97661959,linux
97661959,статистика
97661959,python
97661959,sql
97661959,tensorflow
97661960,pytorch
97661960,linux
97661960,статистика
97661960,python
97661960,sql
97661960,tensorflow
97662522,pytorch
97662522,linux
97662522,python
97662522,llm
97662522,sql
97662522,tensorflow
97662522,airflow
97662522,nlp
97662523,pytorch
97662523,linux
97662523,python
97662523,llm
97662523,sql
97662523,tensorflow
97662523,airflow
97662523,nlp
97662524,pytorch
97662524,linux
97662524,python
97662524,llm
97662524,sql
97662524,tensorflow
97662524,airflow
97662524,nlp
97662525,pytorch
97662525,linux
97662525,python
97662525,llm
97662525,sql
97662525,tensorflow
97662525,airflow
97662525,nlp
97663102,pytorch
97663102,linux
97663102,статистика
97663102,python
97663102,sql
97663102,tensorflow
97663103,pytorch
97663103,linux
97663103,статистика
97663103,python
97663103,sql
97663103,tensorflow
97663104,pytorch
97663104,linux
97663104,статистика
97663104,python
97663104,sql
97663104,tensorflow
97663105,pytorch
97663105,linux
97663105,статистика
97663105,python
97663105,sql
97663105,tensorflow
97690455,numpy
97690455,python
97690455,pandas
97690455,llm
97690455,tableau
97690455,sql
97690455,spark
97690848,power bi
97690848,excel
97690848,excel
97690848,sql
97690848,power query
97693661,clickhouse
97693661,sql
97693661,dwh
97693661,postgresql
97694536,
97694536,бизнес-анализ
97694536,аналитическое мышление
97697014,scipy
97697014,статистика
97697014,numpy
97697014,python
97697014,pandas
97697014,statsmodels
97697014,excel
97697014,powerpoint
97697014,tensorflow
97700805,
97700805,статистика
97700805,статистический анализ
97700805,python
97700805,excel
97700805,powerpoint
97700805,excel
97700805,tableau
97700805,sql
97700806,
97700806,статистика
97700806,статистический анализ
97700806,python
97700806,excel
97700806,powerpoint
97700806,excel
97700806,tableau
97700806,sql
97700807,
97700807,статистика
97700807,статистический анализ
97700807,python
97700807,excel
97700807,powerpoint
97700807,excel
97700807,tableau
97700807,sql
97700808,
97700808,статистика
97700808,статистический анализ
97700808,python
97700808,excel
97700808,powerpoint
97700808,excel
97700808,tableau
97700808,sql
97701949,статистика
97701949,etl
97701949,power bi
97701949,python
97701949,clickhouse
97701949,прогнозирование
97701949,power bi
97701949,data analysis
97701949,sql
97702363,bi
97702363,power bi
97702363,tableau
97702363,clickhouse
97702363,mysql
97702363,аналитика данных
97702363,grafana
97702363,excel
97702363,excel
97702363,sql
97702682,работа с большим объемом информации
97702682,numpy
97702682,power point
97702682,python
97702682,pandas
97702682,ms sql
97702682,excel
97702682,excel
97702682,vba
97702682,sql
97702682,power query
97703393,python
97703393,pytorch
97703393,llm
97703393,nlp
97705749,power bi
97705749,powerpoint
97705749,excel
97705749,excel
97705749,расчет заработной платы
97705749,аналитическое мышление
97705931,pytorch
97705931,linux
97705931,статистика
97705931,computer vision
97705931,deep learning
97705931,python
97705931,статистический анализ
97705931,английский язык
97705931,spark
97705931,big data
97705931,hadoop
97705931,
97705931,docker
97705931,sql
97705931,airflow
97705931,hive
97705931,nlp
97709446,bi
97709446,статистика
97709446,прогнозирование
97709446,hadoop
97709446,git
97713196,pytorch
97713196,статистика
97713196,numpy
97713196,статистический анализ
97713196,python
97713196,pandas
97713196,прогнозирование
97713196,power bi
97713196,mysql
97713196,postgresql
97713196,sql
97713196,git
97713196,nlp
97713196,tensorflow
97713360,pytorch
97713360,numpy
97713360,pandas
97713360,hadoop
97713360,sql
97713360,hive
97713360,spark
97714850,массивы данных
97714850,python
97714850,базы данных
97714850,grafana
97714850,excel
97714850,sql
97716857,sql
97716857,статистика
97716857,oracle
97716857,python
97716992,power bi
97716992,статистический анализ
97716992,python
97716992,tableau
97716992,sql
97717700,bi
97717700,power bi
97717700,python
97717700,базы данных
97717700,power bi
97717700,api
97717700,аналитическое мышление
97718422,bi
97718422,power bi
97718422,python
97718422,tableau
97718422,ms sql
97718422,clickhouse
97718422,excel
97718422,sql
97720627,аналитик данных
97720627,статистика
97720627,python
97720627,hypersonic sql
97720627,субд
97720627,sql
97720792,excel
97720792,excel
97723811,
97723811,клиентоориентированность
97723811,английский язык
97723811,анализ рынка
97723811,базы данных
97723811,powerpoint
97723811,подготовка презентаций
97723811,excel
97723811,работа с базами данных
97723832,sql
97723832,статистика
97723832,python
97727205,postgresql
97727205,sql
97727205,python
97730388,
97730388,статистика
97730388,python
97730388,clickhouse
97730388,сбор и анализ информации
97730388,excel
97730388,работа с большим объемом информации
97730388,sql
97730388,работа с базами данных
97730388,аналитическое мышление
97730635,git
97730635,pytorch
97730635,numpy
97730635,python
97730635,pandas
97730635,clickhouse
97730635,big data
97730635,hadoop
97730635,postgresql
97730635,sql
97730635,nlp
97730635,airflow
97730635,hive
97730635,spark
97731172,
97731172,numpy
97731172,flask
97731172,python
97731172,pandas
97731172,базы данных
97731172,clickhouse
97731172,офисные программы
97731172,субд
97731172,пк
97731172,уверенный пользователь пк (ms office)
97731172,postgresql
97731172,работа с базами данных
97731172,sql
97731172,аналитическое мышление
97731212,
97731212,аналитические исследования
97731212,etl
97731212,английский язык
97731212,статистический анализ
97731212,python
97731212,базы данных
97731212,прогнозирование
97731212,big data
97731212,научные исследования
97731212,excel
97731212,sql
97731212,аналитическое мышление
97736099,pytorch
97736099,статистика
97736099,numpy
97736099,английский язык
97736099,python
97736099,pandas
97736099,spark
97736099,
97736099,sql
97736099,git
97736099,nlp
97736938,bi
97736938,bi-инструменты
97736938,аналитика
97736938,power bi
97736938,python
97736938,tableau
97736938,аналитика закупок
97736938,power bi
97736938,excel
97736938,excel
97736938,sql
97736938,power query
97740625,статистика
97740625,прогнозирование
97741410,bi
97741410,etl
97741410,power bi
97741410,python
97741410,ms sql
97741410,hive
97741410,hadoop
97741410,субд
97741410,dwh
97741410,sql
97741410,oracle
97741410,spark
97744085,power bi
97744085,etl
97744085,ms sql
97744085,power bi
97744085,mysql
97744085,dwh
97744085,postgresql
97744085,sql
97744085,oracle
97744135,power bi
97744135,etl
97744135,ms sql
97744135,power bi
97744135,mysql
97744135,dwh
97744135,postgresql
97744135,sql
97744135,oracle
97744312,power bi
97744312,etl
97744312,ms sql
97744312,power bi
97744312,mysql
97744312,dwh
97744312,postgresql
97744312,sql
97744312,oracle
97746732,
97746732,аналитика финансов
97746732,статистика
97746732,английский язык
97746732,python
97746732,анализ данных (data analysis)
97746732,математический анализ
97746732,математическая статистика
97746732,r
97746732,
97746732,дата-инженер (data engineer)
97746732,data analysis
97746732,sql
97746732,математическое моделирование
97750997,pytorch
97750997,numpy
97750997,python
97750997,pandas
97750997,spark
